date,security_id,symbol,name,sector,asset_type,open,high,low,close,volume,source,status
2026-05-10,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3480.243668,3487.296528,3470.643439,3479.339335,831232,FINTRACE_SYNTHETIC,DEMO
2026-05-11,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3474.040684,3482.498176,3465.234571,3473.040007,862908,FINTRACE_SYNTHETIC,DEMO
2026-05-12,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3471.042444,3479.52207,3462.266059,3470.010826,894584,FINTRACE_SYNTHETIC,DEMO
2026-05-13,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3471.062766,3478.158258,3461.393444,3470.061811,926260,FINTRACE_SYNTHETIC,DEMO
2026-05-14,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3473.636768,3481.95688,3464.709551,3472.718592,957936,FINTRACE_SYNTHETIC,DEMO
2026-05-15,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3478.066814,3486.662012,3469.733765,3477.269295,989612,FINTRACE_SYNTHETIC,DEMO
2026-05-16,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3483.490585,3490.854776,3474.172807,3482.834003,1021288,FINTRACE_SYNTHETIC,DEMO
2026-05-17,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3488.964793,3497.157022,3480.220986,3488.450177,1052964,FINTRACE_SYNTHETIC,DEMO
2026-05-18,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3493.55654,3502.255915,3485.834052,3493.165882,1084640,FINTRACE_SYNTHETIC,DEMO
2026-05-19,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3496.433619,3504.061388,3487.510948,3496.131924,1116316,FINTRACE_SYNTHETIC,DEMO
2026-05-20,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3496.945118,3504.966752,3488.276316,3496.68411,1147992,FINTRACE_SYNTHETIC,DEMO
2026-05-21,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3494.684668,3503.418488,3487.318492,3494.407776,1179668,FINTRACE_SYNTHETIC,DEMO
2026-05-22,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3489.530266,3497.366044,3480.680279,3489.17843,1211344,FINTRACE_SYNTHETIC,DEMO
2026-05-23,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3481.656899,3489.434477,3472.67384,3481.174631,1243020,FINTRACE_SYNTHETIC,DEMO
2026-05-24,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3471.520744,3480.193417,3463.774433,3470.861863,1274696,FINTRACE_SYNTHETIC,DEMO
2026-05-25,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3459.816446,3467.789669,3450.659343,3458.94895,1306372,FINTRACE_SYNTHETIC,DEMO
2026-05-26,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3447.41156,3454.88957,3437.806969,3446.321151,1338048,FINTRACE_SYNTHETIC,DEMO
2026-05-27,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3435.264376,3443.808993,3426.704243,3433.956314,1369724,FINTRACE_SYNTHETIC,DEMO
2026-05-28,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3424.332989,3432.405642,3414.789711,3422.832084,451400,FINTRACE_SYNTHETIC,DEMO
2026-05-29,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3415.484246,3422.660434,3405.333661,3413.833003,483076,FINTRACE_SYNTHETIC,DEMO
2026-05-30,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3409.411288,3417.821147,3400.239271,3407.666355,514752,FINTRACE_SYNTHETIC,DEMO
2026-05-31,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3406.567512,3414.754176,3396.978455,3404.794791,546428,FINTRACE_SYNTHETIC,DEMO
2026-06-01,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3407.123268,3414.042999,3396.881924,3405.392137,578104,FINTRACE_SYNTHETIC,DEMO
2026-06-02,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3410.949416,3419.260727,3401.677519,3409.326618,609780,FINTRACE_SYNTHETIC,DEMO
2026-06-03,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3417.62931,3425.971375,3408.535115,3416.173084,641456,FINTRACE_SYNTHETIC,DEMO
2026-06-04,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3426.498065,3433.487347,3416.695376,3425.253082,673132,FINTRACE_SYNTHETIC,DEMO
2026-06-05,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3436.705372,3444.94629,3427.787346,3435.69895,704808,FINTRACE_SYNTHETIC,DEMO
2026-06-06,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3447.295877,3455.80987,3439.052554,3446.535836,736484,FINTRACE_SYNTHETIC,DEMO
2026-06-07,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3457.299451,3464.593359,3448.173999,3456.773812,768160,FINTRACE_SYNTHETIC,DEMO
2026-06-08,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3465.822766,3473.971622,3457.336989,3465.50132,799836,FINTRACE_SYNTHETIC,DEMO
2026-06-09,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3472.133444,3480.776366,3464.668643,3471.971035,831512,FINTRACE_SYNTHETIC,DEMO
2026-06-10,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3475.728758,3483.297001,3467.093929,3475.669971,863188,FINTRACE_SYNTHETIC,DEMO
2026-06-11,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3476.382352,3484.369223,3468.017308,3476.367151,894864,FINTRACE_SYNTHETIC,DEMO
2026-06-12,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3474.164516,3482.846101,3467.070801,3474.134302,926540,FINTRACE_SYNTHETIC,DEMO
2026-06-13,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3469.434111,3477.211354,3460.880299,3469.337606,958216,FINTRACE_SYNTHETIC,DEMO
2026-06-14,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3462.8029,3470.551874,3454.153104,3462.601312,989892,FINTRACE_SYNTHETIC,DEMO
2026-06-15,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3455.075703,3463.708509,3447.707383,3454.746665,1021568,FINTRACE_SYNTHETIC,DEMO
2026-06-16,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3447.172092,3455.104034,3438.442486,3446.712003,1053244,FINTRACE_SYNTHETIC,DEMO
2026-06-17,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3440.03709,3447.513408,3430.969616,3439.461638,1084920,FINTRACE_SYNTHETIC,DEMO
2026-06-18,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3434.549406,3443.09558,3426.6551,3433.892208,1116596,FINTRACE_SYNTHETIC,DEMO
2026-06-19,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3431.435947,3439.514678,3422.673683,3430.745457,1148272,FINTRACE_SYNTHETIC,DEMO
2026-06-20,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3431.200784,3438.424852,3421.997951,3430.535743,1179948,FINTRACE_SYNTHETIC,DEMO
2026-06-21,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3434.075344,3442.551435,3426.030034,3433.499215,1211624,FINTRACE_SYNTHETIC,DEMO
2026-06-22,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3439.994576,3448.252515,3431.661093,3439.569496,1243300,FINTRACE_SYNTHETIC,DEMO
2026-06-23,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3448.601394,3455.620595,3439.765577,3448.382212,1274976,FINTRACE_SYNTHETIC,DEMO
2026-06-24,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3459.278959,3467.744476,3451.531191,3459.307934,1306652,FINTRACE_SYNTHETIC,DEMO
2026-06-25,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3471.207746,3479.97669,3463.433215,3471.510413,1338328,FINTRACE_SYNTHETIC,DEMO
2026-06-26,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3483.441961,3491.115802,3474.737717,3484.024554,1370004,FINTRACE_SYNTHETIC,DEMO
2026-06-27,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3494.99803,3504.238756,3486.962225,3495.846709,451680,FINTRACE_SYNTHETIC,DEMO
2026-06-28,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3504.946731,3514.682363,3497.322075,3506.028693,483356,FINTRACE_SYNTHETIC,DEMO
2026-06-29,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3512.500202,3521.164416,3503.758409,3513.766565,515032,FINTRACE_SYNTHETIC,DEMO
2026-06-30,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3517.085526,3526.759403,3508.810651,3518.475715,546708,FINTRACE_SYNTHETIC,DEMO
2026-07-01,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3518.397896,3528.603518,3510.982635,3519.845115,578384,FINTRACE_SYNTHETIC,DEMO
2026-07-02,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3516.428294,3525.51098,3507.746224,3517.865566,610060,FINTRACE_SYNTHETIC,DEMO
2026-07-03,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3511.463057,3520.912307,3503.038217,3512.829245,641736,FINTRACE_SYNTHETIC,DEMO
2026-07-04,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3504.055364,3514.058916,3496.91556,3505.300623,673412,FINTRACE_SYNTHETIC,DEMO
2026-07-05,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3494.971395,3503.884867,3486.444184,3496.061514,705088,FINTRACE_SYNTHETIC,DEMO
2026-07-06,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3485.116265,3493.85001,3476.620519,3486.035508,736764,FINTRACE_SYNTHETIC,DEMO
2026-07-07,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3475.446836,3484.885663,3468.380719,3476.198991,768440,FINTRACE_SYNTHETIC,DEMO
2026-07-08,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3466.879691,3475.453647,3458.552604,3467.487254,800116,FINTRACE_SYNTHETIC,DEMO
2026-07-09,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3460.203071,3468.240203,3451.665211,3460.704625,831792,FINTRACE_SYNTHETIC,DEMO
2026-07-10,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3456.001163,3465.051098,3448.73241,3456.447212,863468,FINTRACE_SYNTHETIC,DEMO
2026-07-11,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3454.597954,3463.169093,3446.459274,3455.045614,895144,FINTRACE_SYNTHETIC,DEMO
2026-07-12,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3456.026023,3463.825417,3447.428082,3456.533075,926820,FINTRACE_SYNTHETIC,DEMO
2026-07-13,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3460.023232,3469.189081,3452.510715,3460.642108,958496,FINTRACE_SYNTHETIC,DEMO
2026-07-14,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3466.057638,3475.143035,3458.076084,3466.829913,990172,FINTRACE_SYNTHETIC,DEMO
2026-07-15,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3473.378255,3481.417079,3464.700317,3474.330178,1021848,FINTRACE_SYNTHETIC,DEMO
2026-07-16,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3481.086818,3490.72607,3473.303759,3482.226306,1053524,FINTRACE_SYNTHETIC,DEMO
2026-07-17,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3488.223717,3498.041886,3480.39756,3489.539105,1085200,FINTRACE_SYNTHETIC,DEMO
2026-07-18,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3493.859902,3502.419366,3485.128601,3495.320562,1116876,FINTRACE_SYNTHETIC,DEMO
2026-07-19,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3497.185987,3507.15299,3489.157593,3498.744774,1148552,FINTRACE_SYNTHETIC,DEMO
2026-07-20,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3497.590076,3507.818645,3489.966952,3499.187358,1180228,FINTRACE_SYNTHETIC,DEMO
2026-07-21,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3494.716866,3503.631665,3486.016138,3496.285758,1211904,FINTRACE_SYNTHETIC,DEMO
2026-07-22,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3488.502405,3498.202157,3480.305769,3489.974721,1243580,FINTRACE_SYNTHETIC,DEMO
2026-07-23,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3479.181182,3489.150621,3471.833551,3480.493517,1275256,FINTRACE_SYNTHETIC,DEMO
2026-07-24,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3467.264859,3475.887662,3458.698918,3468.364251,1306932,FINTRACE_SYNTHETIC,DEMO
2026-07-25,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3453.494684,3462.303951,3445.21818,3454.343299,1338608,FINTRACE_SYNTHETIC,DEMO
2026-07-26,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3438.772099,3447.942802,3431.750145,3439.350502,1370284,FINTRACE_SYNTHETIC,DEMO
2026-07-27,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3424.07417,3432.032453,3415.712791,3424.382864,451960,FINTRACE_SYNTHETIC,DEMO
2026-07-28,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3410.361872,3418.079152,3402.05571,3410.420971,483636,FINTRACE_SYNTHETIC,DEMO
2026-07-29,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3398.489984,3406.9834,3391.442718,3398.337047,515312,FINTRACE_SYNTHETIC,DEMO
2026-07-30,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3389.127169,3396.901438,3380.664953,3388.813402,546988,FINTRACE_SYNTHETIC,DEMO
2026-07-31,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3382.69385,3390.073534,3373.938827,3382.279039,578664,FINTRACE_SYNTHETIC,DEMO
2026-08-01,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3379.323797,3387.738728,3371.778573,3378.870457,610340,FINTRACE_SYNTHETIC,DEMO
2026-08-02,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3378.853078,3386.786724,3370.450711,3378.42038,642016,FINTRACE_SYNTHETIC,DEMO
2026-08-03,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3380.837422,3387.98465,3372.068831,3380.475468,673692,FINTRACE_SYNTHETIC,DEMO
2026-08-04,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3384.596322,3392.960547,3377.007229,3384.341329,705368,FINTRACE_SYNTHETIC,DEMO
2026-08-05,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3389.279677,3397.397704,3381.33416,3389.15051,737044,FINTRACE_SYNTHETIC,DEMO
2026-08-06,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3393.950598,3400.888509,3385.46878,3393.947004,768720,FINTRACE_SYNTHETIC,DEMO
2026-08-07,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3397.676485,3406.079848,3390.093207,3397.779177,800396,FINTRACE_SYNTHETIC,DEMO
2026-08-08,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3399.619677,3408.068985,3391.979204,3399.792274,832072,FINTRACE_SYNTHETIC,DEMO
2026-08-09,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3399.119027,3406.200452,3390.623623,3399.311656,863748,FINTRACE_SYNTHETIC,DEMO
2026-08-10,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3395.754621,3404.078749,3387.971239,3395.908836,895424,FINTRACE_SYNTHETIC,DEMO
2026-08-11,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3389.389448,3397.79915,3381.988175,3389.44401,927100,FINTRACE_SYNTHETIC,DEMO
2026-08-12,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3380.184061,3387.271367,3371.662725,3380.081005,958776,FINTRACE_SYNTHETIC,DEMO
2026-08-13,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3368.582804,3376.534443,3360.369795,3368.273237,990452,FINTRACE_SYNTHETIC,DEMO
2026-08-14,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3355.272928,3363.615181,3347.622734,3354.721978,1022128,FINTRACE_SYNTHETIC,DEMO
2026-08-15,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3341.120463,3348.353926,3332.053696,3340.310935,1053804,FINTRACE_SYNTHETIC,DEMO
2026-08-16,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3327.088984,3334.768012,3318.061353,3326.023347,1085480,FINTRACE_SYNTHETIC,DEMO
2026-08-17,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3314.148974,3322.427195,3306.070078,3312.849503,1117156,FINTRACE_SYNTHETIC,DEMO
2026-08-18,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3303.186448,3310.55235,3293.62419,3301.693501,1148832,FINTRACE_SYNTHETIC,DEMO
2026-08-19,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3294.919525,3302.331017,3285.274304,3293.288113,1180508,FINTRACE_SYNTHETIC,DEMO
2026-08-20,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3289.830901,3298.053532,3281.469679,3288.125888,1212184,FINTRACE_SYNTHETIC,DEMO
2026-08-21,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3288.122664,3295.653429,3278.502314,3286.413036,1243860,FINTRACE_SYNTHETIC,DEMO
2026-08-22,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3289.697737,3296.888082,3279.947989,3288.050501,1275536,FINTRACE_SYNTHETIC,DEMO
2026-08-23,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3294.169734,3302.375441,3285.747404,3292.644012,1307212,FINTRACE_SYNTHETIC,DEMO
2026-08-24,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3300.900272,3308.640349,3291.748443,3299.542156,1338888,FINTRACE_SYNTHETIC,DEMO
2026-08-25,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3309.060189,3316.069921,3299.676099,3307.89885,1370564,FINTRACE_SYNTHETIC,DEMO
2026-08-26,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3317.708819,3325.912592,3309.580453,3316.75423,452240,FINTRACE_SYNTHETIC,DEMO
2026-08-27,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3325.88378,3333.840893,3317.445991,3325.126275,483916,FINTRACE_SYNTHETIC,DEMO
2026-08-28,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3332.692701,3339.520075,3323.782032,3332.104402,515592,FINTRACE_SYNTHETIC,DEMO
2026-08-29,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3337.398156,3345.55811,3329.501537,3336.936134,547268,FINTRACE_SYNTHETIC,DEMO
2026-08-30,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3339.487692,3347.610221,3331.581299,3339.098562,578944,FINTRACE_SYNTHETIC,DEMO
2026-08-31,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3338.722297,3345.473548,3330.003557,3338.347794,610620,FINTRACE_SYNTHETIC,DEMO
2026-09-01,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3335.158672,3343.191001,3327.110172,3334.741691,642296,FINTRACE_SYNTHETIC,DEMO
2026-09-02,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3329.143197,3337.344221,3321.351418,3328.633699,673972,FINTRACE_SYNTHETIC,DEMO
2026-09-03,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3321.278164,3328.227527,3312.365389,3320.638403,705648,FINTRACE_SYNTHETIC,DEMO
2026-09-04,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3312.3635,3320.192541,3303.812272,3311.572055,737324,FINTRACE_SYNTHETIC,DEMO
2026-09-05,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3303.319543,3311.529164,3295.371111,3302.373776,769000,FINTRACE_SYNTHETIC,DEMO
2026-09-06,s2,TCS,Tata Consultancy Services Ltd,IT Services,EQUITY,3295.098241,3302.218279,3285.867395,3294.01494,800676,FINTRACE_SYNTHETIC,DEMO
2025-12-29,s3,INFY,Infosys Ltd,IT Services,EQUITY,1752.979551,1756.977912,1748.597102,1753.47097,450000,FINTRACE_SYNTHETIC,DEMO
2025-12-30,s3,INFY,Infosys Ltd,IT Services,EQUITY,1753.329037,1758.087233,1749.348715,1753.841646,489595,FINTRACE_SYNTHETIC,DEMO
2025-12-31,s3,INFY,Infosys Ltd,IT Services,EQUITY,1752.232255,1757.03889,1748.363197,1752.736538,529190,FINTRACE_SYNTHETIC,DEMO
2026-01-01,s3,INFY,Infosys Ltd,IT Services,EQUITY,1749.873952,1753.968356,1745.508023,1750.344163,568785,FINTRACE_SYNTHETIC,DEMO
2026-01-02,s3,INFY,Infosys Ltd,IT Services,EQUITY,1746.55363,1751.125133,1742.489711,1746.970137,608380,FINTRACE_SYNTHETIC,DEMO
2026-01-03,s3,INFY,Infosys Ltd,IT Services,EQUITY,1742.65628,1747.329027,1738.923804,1743.007306,647975,FINTRACE_SYNTHETIC,DEMO
2026-01-04,s3,INFY,Infosys Ltd,IT Services,EQUITY,1738.615008,1742.61835,1734.303095,1738.897617,687570,FINTRACE_SYNTHETIC,DEMO
2026-01-05,s3,INFY,Infosys Ltd,IT Services,EQUITY,1734.869103,1739.129466,1730.745404,1735.089322,727165,FINTRACE_SYNTHETIC,DEMO
2026-01-06,s3,INFY,Infosys Ltd,IT Services,EQUITY,1731.821554,1736.314404,1728.231921,1731.993636,766760,FINTRACE_SYNTHETIC,DEMO
2026-01-07,s3,INFY,Infosys Ltd,IT Services,EQUITY,1729.800074,1733.761319,1725.552437,1729.944958,806355,FINTRACE_SYNTHETIC,DEMO
2026-01-08,s3,INFY,Infosys Ltd,IT Services,EQUITY,1729.025334,1733.097153,1724.841895,1729.168464,845950,FINTRACE_SYNTHETIC,DEMO
2026-01-09,s3,INFY,Infosys Ltd,IT Services,EQUITY,1729.589459,1734.082546,1726.126453,1729.758159,885545,FINTRACE_SYNTHETIC,DEMO
2026-01-10,s3,INFY,Infosys Ltd,IT Services,EQUITY,1731.446821,1735.595402,1727.253383,1731.667484,925140,FINTRACE_SYNTHETIC,DEMO
2026-01-11,s3,INFY,Infosys Ltd,IT Services,EQUITY,1734.418016,1738.547234,1730.162234,1734.713372,964735,FINTRACE_SYNTHETIC,DEMO
2026-01-12,s3,INFY,Infosys Ltd,IT Services,EQUITY,1738.206648,1742.931699,1734.611396,1738.593381,1004330,FINTRACE_SYNTHETIC,DEMO
2026-01-13,s3,INFY,Infosys Ltd,IT Services,EQUITY,1742.427323,1746.966776,1738.280618,1742.914249,1043925,FINTRACE_SYNTHETIC,DEMO
2026-01-14,s3,INFY,Infosys Ltd,IT Services,EQUITY,1746.642178,1750.975154,1742.312549,1747.229179,1083520,FINTRACE_SYNTHETIC,DEMO
2026-01-15,s3,INFY,Infosys Ltd,IT Services,EQUITY,1750.402472,1755.424174,1746.660844,1751.080271,1123115,FINTRACE_SYNTHETIC,DEMO
2026-01-16,s3,INFY,Infosys Ltd,IT Services,EQUITY,1753.291274,1758.208801,1749.205828,1754.042086,1162710,FINTRACE_SYNTHETIC,DEMO
2026-01-17,s3,INFY,Infosys Ltd,IT Services,EQUITY,1754.963171,1759.405259,1750.585675,1755.76216,1202305,FINTRACE_SYNTHETIC,DEMO
2026-01-18,s3,INFY,Infosys Ltd,IT Services,EQUITY,1755.17722,1760.308188,1751.308738,1755.994635,1241900,FINTRACE_SYNTHETIC,DEMO
2026-01-19,s3,INFY,Infosys Ltd,IT Services,EQUITY,1753.819998,1758.867027,1749.832049,1754.623772,1281495,FINTRACE_SYNTHETIC,DEMO
2026-01-20,s3,INFY,Infosys Ltd,IT Services,EQUITY,1750.916554,1755.186233,1746.539297,1751.675131,1321090,FINTRACE_SYNTHETIC,DEMO
2026-01-21,s3,INFY,Infosys Ltd,IT Services,EQUITY,1746.628212,1751.547262,1742.669625,1747.313329,1360685,FINTRACE_SYNTHETIC,DEMO
2026-01-22,s3,INFY,Infosys Ltd,IT Services,EQUITY,1741.237448,1746.09894,1737.385675,1741.826606,450280,FINTRACE_SYNTHETIC,DEMO
2026-01-23,s3,INFY,Infosys Ltd,IT Services,EQUITY,1735.121261,1739.185711,1730.79109,1735.599657,489875,FINTRACE_SYNTHETIC,DEMO
2026-01-24,s3,INFY,Infosys Ltd,IT Services,EQUITY,1728.715597,1733.194738,1724.698997,1729.077322,529470,FINTRACE_SYNTHETIC,DEMO
2026-01-25,s3,INFY,Infosys Ltd,IT Services,EQUITY,1722.474195,1726.991832,1718.777646,1722.722602,569065,FINTRACE_SYNTHETIC,DEMO
2026-01-26,s3,INFY,Infosys Ltd,IT Services,EQUITY,1716.825792,1720.639498,1712.565827,1716.972983,608660,FINTRACE_SYNTHETIC,DEMO
2026-01-27,s3,INFY,Infosys Ltd,IT Services,EQUITY,1712.133759,1716.191786,1708.069104,1712.199251,648255,FINTRACE_SYNTHETIC,DEMO
2026-01-28,s3,INFY,Infosys Ltd,IT Services,EQUITY,1708.662009,1712.932158,1705.112903,1708.670706,687850,FINTRACE_SYNTHETIC,DEMO
2026-01-29,s3,INFY,Infosys Ltd,IT Services,EQUITY,1706.550431,1710.308288,1702.336514,1706.530092,727445,FINTRACE_SYNTHETIC,DEMO
2026-01-30,s3,INFY,Infosys Ltd,IT Services,EQUITY,1705.802189,1709.684106,1701.657574,1705.780637,767040,FINTRACE_SYNTHETIC,DEMO
2026-01-31,s3,INFY,Infosys Ltd,IT Services,EQUITY,1706.284082,1710.552062,1702.860186,1706.286421,806635,FINTRACE_SYNTHETIC,DEMO
2026-02-01,s3,INFY,Infosys Ltd,IT Services,EQUITY,1707.739947,1711.653407,1703.599898,1707.786055,846230,FINTRACE_SYNTHETIC,DEMO
2026-02-02,s3,INFY,Infosys Ltd,IT Services,EQUITY,1709.815807,1713.704252,1705.623602,1709.918337,885825,FINTRACE_SYNTHETIC,DEMO
2026-02-03,s3,INFY,Infosys Ltd,IT Services,EQUITY,1712.09437,1716.531064,1708.560638,1712.257458,925420,FINTRACE_SYNTHETIC,DEMO
2026-02-04,s3,INFY,Infosys Ltd,IT Services,EQUITY,1714.135583,1718.334721,1710.0513,1714.354387,965015,FINTRACE_SYNTHETIC,DEMO
2026-02-05,s3,INFY,Infosys Ltd,IT Services,EQUITY,1715.51938,1719.466294,1711.269118,1715.780482,1004610,FINTRACE_SYNTHETIC,DEMO
2026-02-06,s3,INFY,Infosys Ltd,IT Services,EQUITY,1715.88653,1720.428537,1712.225992,1716.169181,1044205,FINTRACE_SYNTHETIC,DEMO
